"","flgs","flgs_number","proto","proto_number","sport","dport","pkts","bytes","state","state_number","dur","mean","stddev","sum","min","max","spkts","dpkts","sbytes","dbytes","rate","srate","drate","TnBPSrcIP","TnBPDstIP","TnP_PSrcIP","TnP_PDstIP","TnP_PerProto","TnP_Per_Dport","AR_P_Proto_P_SrcIP","AR_P_Proto_P_DstIP","N_IN_Conn_P_DstIP","N_IN_Conn_P_SrcIP","AR_P_Proto_P_Sport","AR_P_Proto_P_Dport","Pkts_P_State_P_Protocol_P_DestIP","Pkts_P_State_P_Protocol_P_SrcIP","attack","category","subcategory"
"3610926","e",1,"tcp",1,55267,5000,2,120,"RST",1,0.000139,0.000139,0,0.000139,0.000139,0.000139,1,1,60,60,7194.244629,0,0,12000,12000,200,200,200,2,4434.2,4434.2,100,100,4434.2,14388.5,200,200,1,"Reconnaissance","Service_Scan"
"3620032","e",1,"tcp",1,1812,1,2,120,"RST",1,3.6e-05,3.6e-05,0,3.6e-05,3.6e-05,3.6e-05,1,1,60,60,27777.777344,0,0,3960,11880,66,198,200,198,52800,33968.1,99,33,55555.6,33968.1,198,66,1,"Reconnaissance","Service_Scan"
"3621677","e",1,"tcp",1,3036,1,2,120,"RST",1,3.9e-05,3.9e-05,0,3.9e-05,3.9e-05,3.9e-05,1,1,60,60,25641.027344,0,0,3960,11880,66,198,200,198,26128.3,31523.6,99,33,51282.1,31523.6,198,66,1,"Reconnaissance","Service_Scan"
"3623190","e",1,"tcp",1,3922,1,2,120,"RST",1,6.7e-05,6.7e-05,0,6.7e-05,6.7e-05,6.7e-05,1,1,60,60,14925.373047,0,0,3960,11880,66,198,200,198,31264.8,33060.6,99,33,29850.7,33060.6,198,66,1,"Reconnaissance","Service_Scan"
"3665519","e",1,"tcp",1,61890,646,2,120,"RST",1,0.00374,0.00374,0,0.00374,0.00374,0.00374,1,1,60,60,267.379669,0,0,11940,11940,199,199,199,2,7.86689,7.86689,100,100,7.86689,534.759,198,198,1,"Reconnaissance","Service_Scan"
"3663959","e",1,"tcp",1,33626,5214,2,120,"RST",1,0.004001,0.004001,0,0.004001,0.004001,0.004001,1,1,60,60,249.937515,0,0,11820,11820,197,197,197,2,677.104,677.104,100,100,677.104,499.875,194,194,1,"Reconnaissance","Service_Scan"
"3582326","e",1,"tcp",1,33223,1998,2,120,"RST",1,0.000843,0.000843,0,0.000843,0.000843,0.000843,1,1,60,60,1186.239624,0,0,12000,12000,200,200,200,2,991.115,991.115,100,100,991.115,2372.48,200,200,1,"Reconnaissance","OS_Fingerprint"
"3626800","e",1,"tcp",1,1822,873,5,300,"RST",1,0.004897,0.004897,0,0.004897,0.004897,0.004897,2,3,120,180,816.82666,204.206665,408.41333,29820,29820,497,497,497,5,978.664,978.664,100,100,978.664,1021.03,497,497,1,"Reconnaissance","Service_Scan"
"3603544","eU",6,"udp",3,35009,16498,1,60,"INT",4,4.2e-05,4.2e-05,0,4.2e-05,4.2e-05,4.2e-05,1,0,60,0,0,0,0,840,3710,14,60,58,2,16548.5,17956.7,58,14,15384.6,47619,56,14,1,"Reconnaissance","Service_Scan"
"3585049","e",1,"tcp",1,41707,1073,2,120,"RST",1,0.00066,0.00066,0,0.00066,0.00066,0.00066,1,1,60,60,1515.151489,0,0,12000,12000,200,200,200,2,5421.38,5421.38,100,100,5421.38,3030.3,200,200,1,"Reconnaissance","OS_Fingerprint"
"3579589","e",1,"tcp",1,49203,6101,2,120,"RST",1,0.00014,0.00014,0,0.00014,0.00014,0.00014,1,1,60,60,7142.856934,0,0,12240,12240,204,204,204,2,17986.2,17986.2,100,100,17986.2,14285.7,204,204,1,"Reconnaissance","OS_Fingerprint"
"3612133","e",1,"tcp",1,37508,1096,2,120,"RST",1,4.5e-05,4.5e-05,0,4.5e-05,4.5e-05,4.5e-05,1,1,60,60,22222.222656,0,0,12000,12000,200,200,200,2,26688,26688,100,100,26688,44444.4,200,200,1,"Reconnaissance","Service_Scan"
"3649325","e",1,"tcp",1,35552,5060,2,134,"RST",1,0.000834,0.000834,0,0.000834,0.000834,0.000834,1,1,74,60,1199.040771,0,0,14066,14066,209,209,209,2,22.5352,22.5352,100,100,2398.08,2398.08,209,209,1,"Reconnaissance","Service_Scan"
"3654753","e",1,"tcp",1,54776,6543,2,120,"RST",1,0.001319,0.001319,0,0.001319,0.001319,0.001319,1,1,60,60,758.150085,0,0,11940,11940,199,199,199,2,602.972,602.972,100,100,602.972,1516.3,198,198,1,"Reconnaissance","Service_Scan"
"3615027","e",1,"tcp",1,46336,3306,13,1113,"FIN",6,0.198449,0.198449,0,0.198449,0.198449,0.198449,7,6,532,581,60.468937,30.234468,25.195391,55744,147653,456,1404,1404,1118,5.51235,9.7691,100,30,65.508,65.5019,1404,456,1,"Reconnaissance","Service_Scan"
"3593581","e",1,"tcp",1,40262,25,10,764,"RST",1,10.106392,2.050537,2.050288,4.101075,0.000249,4.100826,6,4,410,354,0.890526,0.494736,0.296842,25936,26356,364,371,371,10,2.01923,2.05804,100,97,0.989473,0.989473,234,227,1,"Reconnaissance","OS_Fingerprint"
"3607688","eU",6,"udp",3,38760,19717,1,60,"INT",4,1.5e-05,1.5e-05,0,1.5e-05,1.5e-05,1.5e-05,1,0,60,0,0,0,0,900,3576,15,59,59,2,27522.9,24842.1,59,15,21897.8,133333,59,15,1,"Reconnaissance","Service_Scan"
"3666394","e",1,"tcp",1,42052,4045,1,60,"REQ",3,0,0,0,0,0,0,1,0,60,0,0,0,0,11640,11640,194,194,194,1,731.598,731.598,100,100,731.598,0,6,6,1,"Reconnaissance","Service_Scan"
"3589383","e",1,"tcp",1,33844,3546,2,120,"RST",1,8.1e-05,8.1e-05,0,8.1e-05,8.1e-05,8.1e-05,1,1,60,60,12345.679688,0,0,5340,16790,89,262,262,2,29480,3.11426,100,43,29480,24691.4,194,89,1,"Reconnaissance","OS_Fingerprint"
"3635000","e",1,"tcp",1,56972,9575,2,120,"RST",1,0.003488,0.003488,0,0.003488,0.003488,0.003488,1,1,60,60,286.697235,0,0,11880,11880,198,198,198,2,738.969,738.969,100,100,738.969,573.394,196,196,1,"Reconnaissance","Service_Scan"
"3623464","e",1,"tcp",1,2956,1,2,120,"RST",1,1.9e-05,1.9e-05,0,1.9e-05,1.9e-05,1.9e-05,1,1,60,60,52631.582031,0,0,4080,12000,68,200,200,200,60714.3,37728.7,100,34,105263,37728.7,200,68,1,"Reconnaissance","Service_Scan"
"3648492","e",1,"tcp",1,58224,777,2,134,"RST",1,0.000973,0.000973,0,0.000973,0.000973,0.000973,1,1,74,60,1027.749268,0,0,13844,13844,206,206,206,2,33.5803,33.5803,100,100,2055.5,2055.5,206,206,1,"Reconnaissance","Service_Scan"
"3664423","e",1,"tcp",1,33626,1130,2,120,"RST",1,0.003646,0.003646,0,0.003646,0.003646,0.003646,1,1,60,60,274.273163,0,0,11880,11880,198,198,198,2,665.401,665.401,100,100,665.401,548.546,196,196,1,"Reconnaissance","Service_Scan"
"3633035","e",1,"tcp",1,2493,436,2,120,"RST",1,0.000924,0.000924,0,0.000924,0.000924,0.000924,1,1,60,60,1082.251099,0,0,12000,12000,200,200,200,2,1524.2,1524.2,100,100,1524.2,2164.5,200,200,1,"Reconnaissance","Service_Scan"
"3668251","e",1,"tcp",1,2701,1,2,120,"RST",1,9.6e-05,9.6e-05,0,9.6e-05,9.6e-05,9.6e-05,1,1,60,60,10416.666016,0,0,3000,12000,50,200,200,200,14388.5,13673.3,100,25,23121.4,13673.3,200,50,1,"Reconnaissance","Service_Scan"
"3639325","eU",6,"udp",3,49313,59193,1,60,"INT",4,0.000138,0.000138,0,0.000138,0.000138,0.000138,1,0,60,0,0,0,0,900,3516,15,58,58,1,8255.37,8042.15,58,15,8333.33,7246.38,58,15,1,"Reconnaissance","Service_Scan"
"3657807","e",1,"udp",3,43758,19374,1,60,"INT",4,0,0,0,0,0,0,1,0,60,0,0,0,0,1080,4380,18,73,73,2,7662.84,8531.03,73,18,9187.28,11428.6,73,18,1,"Reconnaissance","Service_Scan"
"3639351","eU",6,"udp",3,49313,27015,1,60,"INT",4,0.000198,0.000198,0,0.000198,0.000198,0.000198,1,0,60,0,0,0,0,900,3516,15,58,58,1,8255.37,8042.15,58,15,8333.33,5050.5,58,15,1,"Reconnaissance","Service_Scan"
"3621321","e",1,"tcp",1,2242,1,2,120,"RST",1,9.8e-05,9.8e-05,0,9.8e-05,9.8e-05,9.8e-05,1,1,60,60,10204.082031,0,0,3960,12000,66,200,200,200,33132.5,39517.9,100,33,20408.2,39517.9,200,66,1,"Reconnaissance","Service_Scan"
"3652220","e",1,"tcp",1,40209,49154,2,120,"RST",1,0.007386,0.007386,0,0.007386,0.007386,0.007386,1,1,60,60,135.391281,0,0,11820,11820,197,197,197,2,379.96,379.96,100,100,379.96,270.783,194,194,1,"Reconnaissance","Service_Scan"
"3593494","e",1,"tcp",1,35886,705,2,120,"RST",1,0.001327,0.001327,0,0.001327,0.001327,0.001327,1,1,60,60,753.579529,0,0,12000,12000,200,200,200,2,2117.66,2117.66,100,100,2117.66,1507.16,200,200,1,"Reconnaissance","OS_Fingerprint"
"3662582","eU",6,"udp",3,43758,49163,1,60,"INT",4,1.4e-05,1.4e-05,0,1.4e-05,1.4e-05,1.4e-05,1,0,60,0,0,0,0,900,3420,15,57,57,1,7824.73,7510.87,57,15,9174.31,71428.6,57,15,1,"Reconnaissance","Service_Scan"
"3647271","e",1,"tcp",1,58768,16080,2,134,"RST",1,0.000898,0.000898,0,0.000898,0.000898,0.000898,1,1,74,60,1113.585693,0,0,13548,13548,202,202,202,2,94.617,94.617,100,100,2227.17,2227.17,202,202,1,"Reconnaissance","Service_Scan"
"3597743","e",1,"tcp",1,50919,7937,2,120,"RST",1,0.000253,0.000253,0,0.000253,0.000253,0.000253,1,1,60,60,3952.569092,0,0,12060,12060,201,201,201,2,12130.4,12130.4,100,100,12130.4,7905.14,201,201,1,"Reconnaissance","Service_Scan"
"3626276","e",1,"tcp",1,1822,392,2,120,"RST",1,0.001438,0.001438,0,0.001438,0.001438,0.001438,1,1,60,60,695.410278,0,0,12000,12000,200,200,200,2,1602,1602,100,100,1602,1390.82,200,200,1,"Reconnaissance","Service_Scan"
"3664653","e",1,"tcp",1,61890,57294,2,120,"RST",1,0.000485,0.000485,0,0.000485,0.000485,0.000485,1,1,60,60,2061.855713,0,0,11760,12014,196,200,200,2,4131.1,1407.95,100,98,4131.1,4123.71,200,196,1,"Reconnaissance","Service_Scan"
"3654120","e",1,"tcp",1,54776,6689,2,120,"RST",1,0.003333,0.003333,0,0.003333,0.003333,0.003333,1,1,60,60,300.029999,0,0,12000,12000,200,200,200,2,931.025,931.025,100,100,931.025,600.06,200,200,1,"Reconnaissance","Service_Scan"
"3603942","eU",6,"udp",3,39704,161,1,102,"INT",4,7.3e-05,7.3e-05,0,7.3e-05,7.3e-05,7.3e-05,1,0,102,0,0,0,0,887,3467,14,57,57,1,16431.9,19826.1,57,14,14705.9,13698.6,57,14,1,"Reconnaissance","Service_Scan"
"3588712","e",1,"tcp",1,55550,5500,2,120,"RST",1,6.6e-05,6.6e-05,0,6.6e-05,6.6e-05,6.6e-05,1,1,60,60,15151.514648,0,0,3000,12000,50,200,200,2,44052.9,36663.6,100,25,44052.9,30303,200,50,1,"Reconnaissance","OS_Fingerprint"
"3651251","e",1,"tcp",1,36917,3914,2,120,"RST",1,0.003678,0.003678,0,0.003678,0.003678,0.003678,1,1,60,60,271.886902,0,0,11760,11760,196,196,196,2,609.364,609.364,100,100,609.364,543.774,192,192,1,"Reconnaissance","Service_Scan"
"3580171","e",1,"tcp",1,49203,5566,2,120,"RST",1,0.00014,0.00014,0,0.00014,0.00014,0.00014,1,1,60,60,7142.856934,0,0,12000,12000,200,200,200,2,16484,16484,100,100,16484,14285.7,200,200,1,"Reconnaissance","OS_Fingerprint"
"3622617","e",1,"tcp",1,2674,1,2,120,"RST",1,7.9e-05,7.9e-05,0,7.9e-05,7.9e-05,7.9e-05,1,1,60,60,12658.228516,0,0,3960,12000,66,200,200,200,34718.6,40120.4,100,33,25316.5,40120.4,200,66,1,"Reconnaissance","Service_Scan"
"3610135","e",1,"tcp",1,62819,1301,2,120,"RST",1,0.000258,0.000258,0,0.000258,0.000258,0.000258,1,1,60,60,3875.969238,0,0,12000,12000,200,200,200,2,13076.2,13076.2,100,100,13076.2,7751.94,200,200,1,"Reconnaissance","Service_Scan"
"3612490","e",1,"tcp",1,58010,80,11,1442,"FIN",6,0.219019,0.219019,0,0.219019,0.219019,0.219019,6,5,612,830,45.658138,22.829069,18.263256,157275,312011,390,1002,1002,483,31.9356,24.4326,100,21,50.224,21.4396,767,322,1,"Reconnaissance","Service_Scan"
"3657755","e",1,"udp",3,35226,49198,1,60,"INT",4,0,0,0,0,0,0,1,0,60,0,0,0,0,1200,4620,20,77,77,2,9456.26,8243.23,77,20,9481.67,14492.8,77,20,1,"Reconnaissance","Service_Scan"
"3580192","e",1,"tcp",1,49203,3580,2,120,"RST",1,7.9e-05,7.9e-05,0,7.9e-05,7.9e-05,7.9e-05,1,1,60,60,12658.228516,0,0,12000,12000,200,200,200,2,16484,16484,100,100,16484,25316.5,200,200,1,"Reconnaissance","OS_Fingerprint"
"3651248","e",1,"tcp",1,36917,90,2,120,"RST",1,0.003491,0.003491,0,0.003491,0.003491,0.003491,1,1,60,60,286.450867,0,0,11760,11760,196,196,196,2,609.364,609.364,100,100,609.364,572.902,192,192,1,"Reconnaissance","Service_Scan"
"3632818","e",1,"tcp",1,2493,317,2,120,"RST",1,0.00085,0.00085,0,0.00085,0.00085,0.00085,1,1,60,60,1176.470581,0,0,12960,12960,216,216,216,2,1836.31,1836.31,100,100,1836.31,2352.94,216,216,1,"Reconnaissance","Service_Scan"
"3633110","e",1,"tcp",1,2493,520,2,120,"RST",1,0.001514,0.001514,0,0.001514,0.001514,0.001514,1,1,60,60,660.501953,0,0,16140,16140,269,269,269,2,1445.29,1445.29,100,100,1445.29,1321,269,269,1,"Reconnaissance","Service_Scan"
"3665277","e",1,"tcp",1,61890,9575,2,120,"RST",1,0.000909,0.000909,0,0.000909,0.000909,0.000909,1,1,60,60,1100.109985,0,0,11880,11880,198,198,198,2,753.861,753.861,100,100,753.861,2200.22,196,196,1,"Reconnaissance","Service_Scan"
"3583632","e",1,"tcp",1,41707,12000,2,120,"RST",1,0.004212,0.004212,0,0.004212,0.004212,0.004212,1,1,60,60,237.416901,0,0,11940,11940,199,199,199,2,625.159,625.159,100,100,625.159,474.834,198,198,1,"Reconnaissance","OS_Fingerprint"
"3618087","e",1,"tcp",1,53214,3306,13,1113,"FIN",6,0.198665,0.198665,0,0.198665,0.198665,0.198665,7,6,532,581,60.403194,30.201597,25.167997,27825,111300,325,1300,1300,1300,65.5454,65.5449,100,25,65.4368,65.5449,1300,325,1,"Reconnaissance","Service_Scan"
"3579300","e",1,"tcp",1,51137,22939,2,120,"RST",1,4e-05,4e-05,0,4e-05,4e-05,4e-05,1,1,60,60,25000,0,0,12000,12000,200,200,200,2,2775.77,2775.77,100,100,2775.77,50000,200,200,1,"Reconnaissance","OS_Fingerprint"
"3615756","e",1,"tcp",1,37906,3306,13,1113,"FIN",6,0.199407,0.199407,0,0.199407,0.199407,0.199407,7,6,532,581,60.178429,30.089214,25.074347,27825,111300,325,1300,1300,1300,65.4791,65.5323,100,25,65.1933,65.5323,1300,325,1,"Reconnaissance","Service_Scan"
"3635584","e",1,"tcp",1,48968,3878,2,120,"RST",1,0.003773,0.003773,0,0.003773,0.003773,0.003773,1,1,60,60,265.041077,0,0,11700,11700,195,195,195,2,554.494,554.494,100,100,554.494,530.082,190,190,1,"Reconnaissance","Service_Scan"
"3627635","e",1,"tcp",1,2090,1,1,60,"RST",1,0,0,0,0,0,0,1,0,60,0,0,0,0,1980,6000,33,100,100,100,0,0,100,33,0,0,100,33,1,"Reconnaissance","Service_Scan"
"3591271","e",1,"tcp",1,45115,35500,2,120,"RST",1,0.000523,0.000523,0,0.000523,0.000523,0.000523,1,1,60,60,1912.045776,0,0,12120,12120,202,202,202,2,3480.84,3480.84,100,100,3480.84,3824.09,202,202,1,"Reconnaissance","OS_Fingerprint"
"3619604","e",1,"tcp",1,2345,1,2,120,"RST",1,4.6e-05,4.6e-05,0,4.6e-05,4.6e-05,4.6e-05,1,1,60,60,21739.130859,0,0,4080,11880,68,198,200,198,37321.6,36383.7,99,34,43478.3,36383.7,198,68,1,"Reconnaissance","Service_Scan"
"3650614","e",1,"tcp",1,57056,32770,2,134,"RST",1,0.002537,0.002537,0,0.002537,0.002537,0.002537,1,1,74,60,394.166351,0,0,13400,13400,200,200,200,2,4176.5,4176.5,100,100,788.333,788.333,200,200,1,"Reconnaissance","Service_Scan"
"3625478","e",1,"tcp",1,2290,592,2,120,"RST",1,0.00093,0.00093,0,0.00093,0.00093,0.00093,1,1,60,60,1075.268799,0,0,12660,12660,211,211,211,2,41.2035,41.2035,100,100,41.2035,2150.54,204,204,1,"Reconnaissance","Service_Scan"
"3610086","e",1,"tcp",1,62819,1087,2,120,"RST",1,0.000164,0.000164,0,0.000164,0.000164,0.000164,1,1,60,60,6097.561035,0,0,12000,12000,200,200,200,2,17909.9,17909.9,100,100,17909.9,12195.1,200,200,1,"Reconnaissance","Service_Scan"
"3632300","e s",2,"tcp",1,2493,757,6,360,"RST",1,0.005267,0.002633,0.001858,0.005267,0.000776,0.004491,3,3,180,180,949.307007,445.335114,379.722809,26640,29880,444,498,498,6,1140.64,1054.6,100,74,1140.64,1139.17,498,444,1,"Reconnaissance","Service_Scan"
"3628494","e",1,"tcp",1,59768,1067,2,120,"RST",1,0.00376,0.00376,0,0.00376,0.00376,0.00376,1,1,60,60,265.957458,0,0,11160,11160,186,186,186,2,698.823,698.823,100,100,698.823,531.915,172,172,1,"Reconnaissance","Service_Scan"
"3613260","e",1,"tcp",1,51005,5101,2,120,"RST",1,0.00046,0.00046,0,0.00046,0.00046,0.00046,1,1,60,60,2173.913086,0,0,12000,12000,200,200,200,2,6276.87,6276.87,100,100,6276.87,4347.83,200,200,1,"Reconnaissance","Service_Scan"
"3630707","e s",2,"tcp",1,1216,531,4,240,"RST",1,0.005737,0.005737,0,0.005737,0.005737,0.005737,2,2,120,120,522.921387,174.307129,174.307129,12840,12840,214,214,214,4,1415.27,1415.27,100,100,1415.27,697.229,214,214,1,"Reconnaissance","Service_Scan"
"3659315","e",1,"udp",3,41433,49393,1,60,"INT",4,0,0,0,0,0,0,1,0,60,0,0,0,0,1140,4440,19,74,74,2,7949.79,8066.27,74,19,8717.31,12987,74,19,1,"Reconnaissance","Service_Scan"
"3620522","e",1,"tcp",1,2651,1,2,120,"RST",1,5.3e-05,5.3e-05,0,5.3e-05,5.3e-05,5.3e-05,1,1,60,60,18867.923828,0,0,4080,12000,68,200,200,200,31107,34013.6,100,34,37735.8,34013.6,200,68,1,"Reconnaissance","Service_Scan"
"3587739","e",1,"tcp",1,44670,5678,2,120,"RST",1,3.1e-05,3.1e-05,0,3.1e-05,3.1e-05,3.1e-05,1,1,60,60,32258.064453,0,0,4260,12060,71,201,201,2,38797.8,40167.9,100,35,38797.8,64516.1,201,71,1,"Reconnaissance","OS_Fingerprint"
"3617455","e",1,"tcp",1,52896,3306,13,1113,"FIN",6,0.198928,0.198928,0,0.198928,0.198928,0.198928,7,6,532,581,60.323334,30.161667,25.134722,27825,111300,325,1300,1300,1300,65.4189,65.5336,100,25,65.3503,65.5336,1300,325,1,"Reconnaissance","Service_Scan"
"3588663","e",1,"tcp",1,33844,2179,2,120,"RST",1,1.7e-05,1.7e-05,0,1.7e-05,1.7e-05,1.7e-05,1,1,60,60,58823.527344,0,0,3000,12000,50,200,200,2,42123,34596.1,100,25,42123,117647,200,50,1,"Reconnaissance","OS_Fingerprint"
"3596968","e",1,"tcp",1,62169,1074,2,120,"RST",1,1.4e-05,1.4e-05,0,1.4e-05,1.4e-05,1.4e-05,1,1,60,60,71428.570312,0,0,11880,11880,198,198,200,2,67808.2,67808.2,99,99,67808.2,142857,198,198,1,"Reconnaissance","Service_Scan"
"3649193","e",1,"tcp",1,37662,4002,2,134,"RST",1,0.001075,0.001075,0,0.001075,0.001075,0.001075,1,1,74,60,930.232544,0,0,14214,14214,211,211,211,2,18.496,18.496,100,100,1860.47,1860.47,211,211,1,"Reconnaissance","Service_Scan"
"3653095","e",1,"tcp",1,46794,4900,2,120,"RST",1,0.000644,0.000644,0,0.000644,0.000644,0.000644,1,1,60,60,1552.795044,0,0,11940,11940,199,199,199,2,4198.84,4198.84,100,100,4198.84,3105.59,198,198,1,"Reconnaissance","Service_Scan"
"3633951","e",1,"tcp",1,51456,5911,2,120,"RST",1,0.001013,0.001013,0,0.001013,0.001013,0.001013,1,1,60,60,987.166809,0,0,11880,11880,198,198,198,2,772.728,772.728,100,100,772.728,1974.33,196,196,1,"Reconnaissance","Service_Scan"
"3646146","e",1,"tcp",1,60541,6389,2,120,"RST",1,7.4e-05,7.4e-05,0,7.4e-05,7.4e-05,7.4e-05,1,1,60,60,13513.512695,0,0,12000,12000,200,200,200,2,23084,23084,100,100,23084,27027,200,200,1,"Reconnaissance","Service_Scan"
"3642106","eU",6,"udp",3,63062,52225,1,60,"INT",4,0.000167,0.000167,0,0.000167,0.000167,0.000167,1,0,60,0,0,0,0,840,3393,14,56,56,1,6329.11,7155.64,56,14,5376.34,5988.02,56,14,1,"Reconnaissance","Service_Scan"
"3647418","e",1,"tcp",1,34114,10010,2,134,"RST",1,0.000959,0.000959,0,0.000959,0.000959,0.000959,1,1,74,60,1042.752808,0,0,13474,13474,201,201,201,2,181.842,181.842,100,100,2085.51,2085.51,201,201,1,"Reconnaissance","Service_Scan"
"3580239","e",1,"tcp",1,49203,6788,2,120,"RST",1,0.00011,0.00011,0,0.00011,0.00011,0.00011,1,1,60,60,9090.90918,0,0,12000,12000,200,200,200,2,19609.8,19609.8,100,100,19609.8,18181.8,200,200,1,"Reconnaissance","OS_Fingerprint"
"3628600","e",1,"tcp",1,59768,2006,2,120,"RST",1,0.003441,0.003441,0,0.003441,0.003441,0.003441,1,1,60,60,290.61319,0,0,11700,11700,195,195,195,2,1127.73,1127.73,100,100,1127.73,581.226,190,190,1,"Reconnaissance","Service_Scan"
"3591725","e",1,"tcp",1,33423,3001,2,120,"RST",1,5e-05,5e-05,0,5e-05,5e-05,5e-05,1,1,60,60,20000,0,0,12000,12000,200,200,200,2,2423.83,2423.83,100,100,2423.83,40000,200,200,1,"Reconnaissance","OS_Fingerprint"
"3602874","eU",6,"udp",3,39704,49158,1,60,"INT",4,4.7e-05,4.7e-05,0,4.7e-05,4.7e-05,4.7e-05,1,0,60,0,0,0,0,900,3600,15,60,60,1,39164.5,27186.2,60,15,41509.4,21276.6,60,15,1,"Reconnaissance","Service_Scan"
"3658957","eU",6,"udp",3,41433,5002,1,60,"INT",4,0.000153,0.000153,0,0.000153,0.000153,0.000153,1,0,60,0,0,0,0,1020,4212,17,70,70,1,6819.09,7152.34,70,17,6872.85,6535.95,70,17,1,"Reconnaissance","Service_Scan"
"3597920","e",1,"tcp",1,50919,5550,2,120,"RST",1,6.4e-05,6.4e-05,0,6.4e-05,6.4e-05,6.4e-05,1,1,60,60,15625,0,0,12000,12000,200,200,200,2,12503.1,12503.1,100,100,12503.1,31250,200,200,1,"Reconnaissance","Service_Scan"
"3623465","e",1,"tcp",1,3632,1,2,120,"RST",1,4e-05,4e-05,0,4e-05,4e-05,4e-05,1,1,60,60,25000,0,0,3960,12000,66,200,200,200,32512.3,37728.7,100,33,50000,37728.7,200,66,1,"Reconnaissance","Service_Scan"
"3610065","e",1,"tcp",1,62819,8085,2,120,"RST",1,9.9e-05,9.9e-05,0,9.9e-05,9.9e-05,9.9e-05,1,1,60,60,10101.010742,0,0,12000,12000,200,200,200,2,17909.9,17909.9,100,100,17909.9,20202,200,200,1,"Reconnaissance","Service_Scan"
"3593364","e",1,"tcp",1,35886,5825,2,120,"RST",1,0.000744,0.000744,0,0.000744,0.000744,0.000744,1,1,60,60,1344.085938,0,0,12120,12120,202,202,202,2,2916.71,2916.71,100,100,2916.71,2688.17,202,202,1,"Reconnaissance","OS_Fingerprint"
"3662044","e",1,"udp",3,44350,34861,1,60,"INT",4,0,0,0,0,0,0,1,0,60,0,0,0,0,900,3480,15,58,58,2,7560.48,8496.92,58,15,8641.01,17241.4,58,15,1,"Reconnaissance","Service_Scan"
"3587434","e",1,"tcp",1,33845,5080,1,60,"REQ",3,0,0,0,0,0,0,1,0,60,0,0,0,0,9780,10440,163,174,174,1,18087,18825.1,100,94,13492.1,0,26,25,1,"Reconnaissance","OS_Fingerprint"
"3628693","e",1,"tcp",1,59768,9101,2,120,"RST",1,0.001037,0.001037,0,0.001037,0.001037,0.001037,1,1,60,60,964.32019,0,0,11820,11820,197,197,197,2,1298.56,1298.56,100,100,1298.56,1928.64,194,194,1,"Reconnaissance","Service_Scan"
"3662427","eU",6,"udp",3,41433,21649,1,60,"INT",4,0.000103,0.000103,0,0.000103,0.000103,0.000103,1,0,60,0,0,0,0,900,3861,15,58,58,1,7591.09,7204.97,58,15,9442.06,9708.74,58,15,1,"Reconnaissance","Service_Scan"
"3577078","e",1,"tcp",1,54730,443,25,8171,"FIN",6,1.44505,1.44505,0,1.44505,1.44505,1.44505,13,12,1646,6525,16.608421,8.304211,7.612193,29056,24495,92,74,142005,308,24.1581,17.08,3,14,17.3004,0.748857,74,56,0,"Normal","Normal"
"3621485","e",1,"tcp",1,2972,1,2,120,"RST",1,6.4e-05,6.4e-05,0,6.4e-05,6.4e-05,6.4e-05,1,1,60,60,15625,0,0,4080,12000,68,200,200,200,29668.4,33624.7,100,34,31250,33624.7,200,68,1,"Reconnaissance","Service_Scan"
"3614040","e",1,"tcp",1,53958,80,11,2032,"FIN",6,0.15536,0.15536,0,0.15536,0.15536,0.15536,6,5,563,1469,64.366631,32.183315,25.746653,69242,376185,462,1551,1551,500,33.2076,30.3192,100,36,70.8033,90.73,1394,384,1,"Reconnaissance","Service_Scan"
"3657070","eU",6,"udp",3,43758,18821,1,60,"INT",4,0.000194,0.000194,0,0.000194,0.000194,0.000194,1,0,60,0,0,0,0,1140,4442,19,74,74,1,8784.1,8265.39,74,19,9603.07,5154.64,74,19,1,"Reconnaissance","Service_Scan"
"3664102","e",1,"tcp",1,33626,2020,2,120,"RST",1,0.000446,0.000446,0,0.000446,0.000446,0.000446,1,1,60,60,2242.152588,0,0,11880,11880,198,198,198,2,763.951,763.951,100,100,763.951,4484.31,196,196,1,"Reconnaissance","Service_Scan"
"3665927","e",1,"tcp",1,42052,5730,2,120,"RST",1,0.000462,0.000462,0,0.000462,0.000462,0.000462,1,1,60,60,2164.502197,0,0,12000,12000,200,200,200,2,4329.29,4329.29,100,100,4329.29,4329,200,200,1,"Reconnaissance","Service_Scan"
"3665755","e",1,"tcp",1,42052,2492,2,120,"RST",1,0.000278,0.000278,0,0.000278,0.000278,0.000278,1,1,60,60,3597.122314,0,0,12000,12000,200,200,200,2,6286.34,6286.34,100,100,6286.34,7194.24,200,200,1,"Reconnaissance","Service_Scan"
"3613262","e",1,"tcp",1,51005,1594,2,120,"RST",1,0.000461,0.000461,0,0.000461,0.000461,0.000461,1,1,60,60,2169.19751,0,0,12000,12000,200,200,200,2,6276.87,6276.87,100,100,6276.87,4338.4,200,200,1,"Reconnaissance","Service_Scan"
"3657931","eU",6,"udp",3,35227,158,1,60,"INT",4,0.000148,0.000148,0,0.000148,0.000148,0.000148,1,0,60,0,0,0,0,1080,4440,18,74,74,2,8356.55,7911.05,74,18,6097.56,13513.5,74,18,1,"Reconnaissance","Service_Scan"
