"","flgs_number","pkts","bytes","state_number","dur","mean","stddev","sum","min","max","spkts","dpkts","sbytes","dbytes","rate","srate","drate","TnP_PDstIP","TnP_PerProto","AR_P_Proto_P_SrcIP","N_IN_Conn_P_DstIP","AR_P_Proto_P_Dport","attack","category","subcategory"
"3585719",1,2,120,1,0.001016,0.001016,0,0.001016,0.001016,0.001016,1,1,60,60,984.251892,0,0,100,120,16.5421,44,1968.5,1,"Reconnaissance","OS_Fingerprint"
"3599385",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,1001,30,36231.9,93,0,1,"Reconnaissance","Service_Scan"
"3637026",1,2,120,1,0.001215,0.001215,0,0.001215,0.001215,0.001215,1,1,60,60,823.045227,0,0,196,196,651.516,100,1646.09,1,"Reconnaissance","Service_Scan"
"3599604",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,90,90,86666.7,90,0,1,"Reconnaissance","Service_Scan"
"3591674",1,2,120,1,0.00142,0.00142,0,0.00142,0.00142,0.00142,1,1,60,60,704.225342,0,0,201,201,2717.21,100,1408.45,1,"Reconnaissance","OS_Fingerprint"
"3619219",1,2,120,1,3.8e-05,3.8e-05,0,3.8e-05,3.8e-05,3.8e-05,1,1,60,60,26315.791016,0,0,200,200,42579.8,100,33405.7,1,"Reconnaissance","Service_Scan"
"3615955",1,13,1113,6,0.198392,0.198392,0,0.198392,0.198392,0.198392,7,6,532,581,60.486309,30.243155,25.202629,1300,1300,65.5685,100,65.5461,1,"Reconnaissance","Service_Scan"
"3585909",1,1,60,3,0,0,0,0,0,0,1,0,60,0,0,0,0,181,181,6878.34,100,8645.53,1,"Reconnaissance","OS_Fingerprint"
"3582520",1,2,120,1,1.004913,1.004913,0,1.004913,1.004913,1.004913,1,1,60,60,0.995111,0,0,197,197,7.997,100,3.97551,1,"Reconnaissance","OS_Fingerprint"
"3627779",1,1,60,1,0,0,0,0,0,0,1,0,60,0,0,0,0,100,100,0,100,0,1,"Reconnaissance","Service_Scan"
"3596357",1,2,120,1,1.4e-05,1.4e-05,0,1.4e-05,1.4e-05,1.4e-05,1,1,60,60,71428.570312,0,0,203,203,121630,100,142857,1,"Reconnaissance","Service_Scan"
"3651063",1,2,120,1,0.00315,0.00315,0,0.00315,0.00315,0.00315,1,1,60,60,317.460327,0,0,200,200,1231.63,100,634.921,1,"Reconnaissance","Service_Scan"
"3639373",6,1,60,4,0.00014,0.00014,0,0.00014,0.00014,0.00014,1,0,60,0,0,0,0,58,58,8255.37,58,14285.7,1,"Reconnaissance","Service_Scan"
"3645538",1,2,120,1,5.9e-05,5.9e-05,0,5.9e-05,5.9e-05,5.9e-05,1,1,60,60,16949.152344,0,0,170,200,4934.97,85,33898.3,1,"Reconnaissance","Service_Scan"
"3615230",1,13,1113,6,0.198765,0.198765,0,0.198765,0.198765,0.198765,7,6,532,581,60.372803,30.186401,25.155334,1300,1300,65.6142,100,65.6092,1,"Reconnaissance","Service_Scan"
"3636076",1,2,120,1,0.001227,0.001227,0,0.001227,0.001227,0.001227,1,1,60,60,814.995911,0,0,194,194,576.816,100,1629.99,1,"Reconnaissance","Service_Scan"
"3652472",1,2,120,1,0.004891,0.004891,0,0.004891,0.004891,0.004891,1,1,60,60,204.457153,0,0,192,192,319.35,100,408.914,1,"Reconnaissance","Service_Scan"
"3596806",1,2,120,1,1.3e-05,1.3e-05,0,1.3e-05,1.3e-05,1.3e-05,1,1,60,60,76923.078125,0,0,200,200,105876,100,153846,1,"Reconnaissance","Service_Scan"
"3593249",1,2,120,1,0.000179,0.000179,0,0.000179,0.000179,0.000179,1,1,60,60,5586.592285,0,0,199,199,3500.19,100,11173.2,1,"Reconnaissance","OS_Fingerprint"
"3621691",1,2,120,1,1.4e-05,1.4e-05,0,1.4e-05,1.4e-05,1.4e-05,1,1,60,60,71428.570312,0,0,198,200,50190.1,99,31523.6,1,"Reconnaissance","Service_Scan"
"3603756",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,60,58,17879.9,58,22727.3,1,"Reconnaissance","Service_Scan"
"3651079",1,2,120,1,0.000585,0.000585,0,0.000585,0.000585,0.000585,1,1,60,60,1709.401733,0,0,200,200,1231.63,100,3418.8,1,"Reconnaissance","Service_Scan"
"3585850",1,2,120,1,0.000189,0.000189,0,0.000189,0.000189,0.000189,1,1,60,60,5291.005371,0,0,157,157,15937.5,100,10582,1,"Reconnaissance","OS_Fingerprint"
"3651389",1,2,120,1,0.004404,0.004404,0,0.004404,0.004404,0.004404,1,1,60,60,227.066299,0,0,192,192,530.699,100,454.133,1,"Reconnaissance","Service_Scan"
"3591385",1,2,120,1,0.000665,0.000665,0,0.000665,0.000665,0.000665,1,1,60,60,1503.759399,0,0,201,201,3582.57,100,3007.52,1,"Reconnaissance","OS_Fingerprint"
"3653711",1,2,120,1,0.003896,0.003896,0,0.003896,0.003896,0.003896,1,1,60,60,256.673492,0,0,199,199,540.999,100,513.347,1,"Reconnaissance","Service_Scan"
"3642046",6,1,60,4,0.000164,0.000164,0,0.000164,0.000164,0.000164,1,0,60,0,0,0,0,62,62,20463.8,62,6097.56,1,"Reconnaissance","Service_Scan"
"3589693",1,2,120,1,6.7e-05,6.7e-05,0,6.7e-05,6.7e-05,6.7e-05,1,1,60,60,14925.373047,0,0,200,200,45372.1,100,29850.7,1,"Reconnaissance","OS_Fingerprint"
"3588434",1,2,120,1,4.8e-05,4.8e-05,0,4.8e-05,4.8e-05,4.8e-05,1,1,60,60,20833.332031,0,0,200,200,47438.3,100,41666.7,1,"Reconnaissance","OS_Fingerprint"
"3648743",1,2,134,1,2.6e-05,2.6e-05,0,2.6e-05,2.6e-05,2.6e-05,1,1,74,60,38461.539062,0,0,202,202,98.9101,100,76923.1,1,"Reconnaissance","Service_Scan"
"3661534",6,1,60,4,0.000121,0.000121,0,0.000121,0.000121,0.000121,1,0,60,0,0,0,0,58,58,9708.74,58,8264.46,1,"Reconnaissance","Service_Scan"
"3633049",1,2,120,1,0.000923,0.000923,0,0.000923,0.000923,0.000923,1,1,60,60,1083.423584,0,0,200,200,1524.2,100,2166.85,1,"Reconnaissance","Service_Scan"
"3587708",1,2,120,1,3.1e-05,3.1e-05,0,3.1e-05,3.1e-05,3.1e-05,1,1,60,60,32258.064453,0,0,201,201,53268.8,100,64516.1,1,"Reconnaissance","OS_Fingerprint"
"3619595",1,2,120,1,5.4e-05,5.4e-05,0,5.4e-05,5.4e-05,5.4e-05,1,1,60,60,18518.517578,0,0,198,200,33898.3,99,35125.1,1,"Reconnaissance","Service_Scan"
"3588385",1,2,120,1,3.5e-05,3.5e-05,0,3.5e-05,3.5e-05,3.5e-05,1,1,60,60,28571.427734,0,0,200,200,46904.3,100,57142.9,1,"Reconnaissance","OS_Fingerprint"
"3591813",1,2,120,1,0.001118,0.001118,0,0.001118,0.001118,0.001118,1,1,60,60,894.454346,0,0,200,200,2542.2,100,1788.91,1,"Reconnaissance","OS_Fingerprint"
"3600424",6,1,60,4,9.2e-05,9.2e-05,0,9.2e-05,9.2e-05,9.2e-05,1,0,60,0,0,0,0,58,58,11380.9,57,10869.6,1,"Reconnaissance","Service_Scan"
"3580558",1,2,120,1,0.000189,0.000189,0,0.000189,0.000189,0.000189,1,1,60,60,5291.005371,0,0,207,207,19320.5,100,10582,1,"Reconnaissance","OS_Fingerprint"
"3610428",1,2,120,1,9.8e-05,9.8e-05,0,9.8e-05,9.8e-05,9.8e-05,1,1,60,60,10204.082031,0,0,200,200,9646.92,100,20408.2,1,"Reconnaissance","Service_Scan"
"3627883",1,1,60,1,0,0,0,0,0,0,1,0,60,0,0,0,0,100,100,0,100,0,1,"Reconnaissance","Service_Scan"
"3613410",1,2,120,1,0.000187,0.000187,0,0.000187,0.000187,0.000187,1,1,60,60,5347.59375,0,0,200,200,6433.35,100,10695.2,1,"Reconnaissance","Service_Scan"
"3622941",1,2,120,1,8.3e-05,8.3e-05,0,8.3e-05,8.3e-05,8.3e-05,1,1,60,60,12048.193359,0,0,198,200,17973.9,99,17805.8,1,"Reconnaissance","Service_Scan"
"3609327",1,2,120,1,0.000141,0.000141,0,0.000141,0.000141,0.000141,1,1,60,60,7092.19873,0,0,200,200,12530.5,100,14184.4,1,"Reconnaissance","Service_Scan"
"3655092",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,96,96,43478.3,96,0,1,"Reconnaissance","Service_Scan"
"3589983",1,2,120,1,9.3e-05,9.3e-05,0,9.3e-05,9.3e-05,9.3e-05,1,1,60,60,10752.6875,0,0,202,202,25634.5,100,21505.4,1,"Reconnaissance","OS_Fingerprint"
"3592626",1,2,120,1,0.000916,0.000916,0,0.000916,0.000916,0.000916,1,1,60,60,1091.703125,0,0,200,200,2012.23,100,2183.41,1,"Reconnaissance","OS_Fingerprint"
"3582634",1,2,120,1,0.003509,0.003509,0,0.003509,0.003509,0.003509,1,1,60,60,284.981476,0,0,198,198,813.469,100,569.963,1,"Reconnaissance","OS_Fingerprint"
"3579926",1,2,120,1,0.000103,0.000103,0,0.000103,0.000103,0.000103,1,1,60,60,9708.738281,0,0,200,200,18892.9,100,19417.5,1,"Reconnaissance","OS_Fingerprint"
"3633381",1,2,120,1,0.000403,0.000403,0,0.000403,0.000403,0.000403,1,1,60,60,2481.389404,0,0,199,199,2253.3,100,4962.78,1,"Reconnaissance","Service_Scan"
"3639468",6,1,60,4,0.000137,0.000137,0,0.000137,0.000137,0.000137,1,0,60,0,0,0,0,58,58,8319.47,58,7299.27,1,"Reconnaissance","Service_Scan"
"3662998",6,1,60,4,8e-06,8e-06,0,8e-06,8e-06,8e-06,1,0,60,0,0,0,0,56,56,8636.64,56,125000,1,"Reconnaissance","Service_Scan"
"3647183",1,2,134,1,0.000977,0.000977,0,0.000977,0.000977,0.000977,1,1,74,60,1023.541443,0,0,204,204,48.8403,100,2047.08,1,"Reconnaissance","Service_Scan"
"3647014",1,2,134,1,0.001547,0.001547,0,0.001547,0.001547,0.001547,1,1,74,60,646.412415,0,0,217,217,12.3684,100,1292.82,1,"Reconnaissance","Service_Scan"
"3628481",1,2,120,1,0.003496,0.003496,0,0.003496,0.003496,0.003496,1,1,60,60,286.041199,0,0,186,186,698.823,100,572.082,1,"Reconnaissance","Service_Scan"
"3612270",1,2,120,1,1.4e-05,1.4e-05,0,1.4e-05,1.4e-05,1.4e-05,1,1,60,60,71428.570312,0,0,200,200,29708.9,100,142857,1,"Reconnaissance","Service_Scan"
"3629761",2,4,240,1,0.004134,0.004134,0,0.004134,0.004134,0.004134,2,2,120,120,725.689453,241.896484,241.896484,361,361,939.011,100,967.586,1,"Reconnaissance","Service_Scan"
"3646384",1,2,120,1,0.000154,0.000154,0,0.000154,0.000154,0.000154,1,1,60,60,6493.506836,0,0,200,200,20502.3,100,12987,1,"Reconnaissance","Service_Scan"
"3589026",1,2,120,1,4.7e-05,4.7e-05,0,4.7e-05,4.7e-05,4.7e-05,1,1,60,60,21276.595703,0,0,201,201,47229.8,100,42553.2,1,"Reconnaissance","OS_Fingerprint"
"3652802",1,2,120,1,0.045228,0.045228,0,0.045228,0.045228,0.045228,1,1,60,60,22.110197,0,0,196,196,351.004,100,44.2204,1,"Reconnaissance","Service_Scan"
"3656573",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,73,73,7316.13,73,14035.1,1,"Reconnaissance","Service_Scan"
"3595724",1,2,120,1,6.2e-05,6.2e-05,0,6.2e-05,6.2e-05,6.2e-05,1,1,60,60,16129.032227,0,0,200,200,18660.2,100,32258.1,1,"Reconnaissance","Service_Scan"
"3577451",1,2,120,1,0,1.9e-05,1.9e-05,3.9e-05,0,3.9e-05,2,0,120,0,0,0,0,118,207,0,59,0,1,"Reconnaissance","OS_Fingerprint"
"3615156",1,13,1113,6,0.19798,0.19798,0,0.19798,0.19798,0.19798,7,6,532,581,60.612183,30.306091,25.255075,1300,1300,65.533,100,65.5687,1,"Reconnaissance","Service_Scan"
"3658275",6,1,60,4,0.000426,0.000426,0,0.000426,0.000426,0.000426,1,0,60,0,0,0,0,75,75,6384.41,75,4694.84,1,"Reconnaissance","Service_Scan"
"3646074",1,2,120,1,9.4e-05,9.4e-05,0,9.4e-05,9.4e-05,9.4e-05,1,1,60,60,10638.297852,0,0,200,200,26994.2,100,21276.6,1,"Reconnaissance","Service_Scan"
"3659567",6,1,60,4,0.000166,0.000166,0,0.000166,0.000166,0.000166,1,0,60,0,0,0,0,67,67,8056.87,67,6024.1,1,"Reconnaissance","Service_Scan"
"3629823",2,4,240,1,0.004285,0.004285,0,0.004285,0.004285,0.004285,2,2,120,120,700.116699,233.372238,233.372238,327,327,1034.22,100,933.489,1,"Reconnaissance","Service_Scan"
"3603163",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,19498.6,58,17699.1,1,"Reconnaissance","Service_Scan"
"3624430",1,5,300,1,0.008336,0.008336,0,0.008336,0.008336,0.008336,2,3,120,180,479.846436,119.961609,239.923218,529,529,654.511,100,599.808,1,"Reconnaissance","Service_Scan"
"3620670",1,2,120,1,6e-05,6e-05,0,6e-05,6e-05,6e-05,1,1,60,60,16666.667969,0,0,196,200,28972.8,98,35075.2,1,"Reconnaissance","Service_Scan"
"3595625",1,2,120,1,0.000129,0.000129,0,0.000129,0.000129,0.000129,1,1,60,60,7751.938477,0,0,200,200,20491.8,100,15503.9,1,"Reconnaissance","Service_Scan"
"3600311",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,26975,58,45454.5,1,"Reconnaissance","Service_Scan"
"3658445",6,1,60,4,0.000102,0.000102,0,0.000102,0.000102,0.000102,1,0,60,0,0,0,0,76,76,7462.69,76,9803.92,1,"Reconnaissance","Service_Scan"
"3605848",6,1,60,4,1.5e-05,1.5e-05,0,1.5e-05,1.5e-05,1.5e-05,1,0,60,0,0,0,0,59,59,29227.6,58,133333,1,"Reconnaissance","Service_Scan"
"3664115",1,2,120,1,0.000554,0.000554,0,0.000554,0.000554,0.000554,1,1,60,60,1805.054077,0,0,200,200,1662.52,100,3610.11,1,"Reconnaissance","Service_Scan"
"3626495",1,2,120,1,0.001262,0.001262,0,0.001262,0.001262,0.001262,1,1,60,60,792.393066,0,0,200,200,1591.9,100,1584.79,1,"Reconnaissance","Service_Scan"
"3611170",1,2,120,1,0.000115,0.000115,0,0.000115,0.000115,0.000115,1,1,60,60,8695.652344,0,0,200,200,16673.6,100,17391.3,1,"Reconnaissance","Service_Scan"
"3659529",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,67,67,8056.87,67,13793.1,1,"Reconnaissance","Service_Scan"
"3604136",6,1,60,4,8.9e-05,8.9e-05,0,8.9e-05,8.9e-05,8.9e-05,1,0,60,0,0,0,0,58,58,20771.5,58,11236,1,"Reconnaissance","Service_Scan"
"3604442",6,1,60,4,7e-06,7e-06,0,7e-06,7e-06,7e-06,1,0,60,0,0,0,0,57,57,54347.8,57,142857,1,"Reconnaissance","Service_Scan"
"3586766",1,2,120,1,0.000121,0.000121,0,0.000121,0.000121,0.000121,1,1,60,60,8264.462891,0,0,203,203,15898.5,100,16528.9,1,"Reconnaissance","OS_Fingerprint"
"3634043",1,2,120,1,0.000755,0.000755,0,0.000755,0.000755,0.000755,1,1,60,60,1324.503296,0,0,196,196,839.002,100,2649.01,1,"Reconnaissance","Service_Scan"
"3586966",1,2,120,1,7e-05,7e-05,0,7e-05,7e-05,7e-05,1,1,60,60,14285.713867,0,0,177,177,46973.8,100,28571.4,1,"Reconnaissance","OS_Fingerprint"
"3583871",1,2,120,1,0.001575,0.001575,0,0.001575,0.001575,0.001575,1,1,60,60,634.920654,0,0,195,195,1357.24,100,1269.84,1,"Reconnaissance","OS_Fingerprint"
"3643199",1,2,134,1,1.5e-05,1.5e-05,0,1.5e-05,1.5e-05,1.5e-05,1,1,74,60,66666.671875,0,0,178,202,58265.1,88,133333,1,"Reconnaissance","Service_Scan"
"3667786",1,2,120,1,0.00016,0.00016,0,0.00016,0.00016,0.00016,1,1,60,60,6250,0,0,200,200,12294.1,100,13536.4,1,"Reconnaissance","Service_Scan"
"3593733",1,2,120,1,0.001027,0.001027,0,0.001027,0.001027,0.001027,1,1,60,60,973.709839,0,0,200,200,1736.77,100,1947.42,1,"Reconnaissance","OS_Fingerprint"
"3622545",1,2,120,1,8.4e-05,8.4e-05,0,8.4e-05,8.4e-05,8.4e-05,1,1,60,60,11904.761719,0,0,200,200,32368.8,100,39682.5,1,"Reconnaissance","Service_Scan"
"3594421",1,2,120,1,5e-05,5e-05,0,5e-05,5e-05,5e-05,1,1,60,60,20000,0,0,201,201,2910.22,100,40000,1,"Reconnaissance","OS_Fingerprint"
"3585065",1,2,120,1,1e-04,1e-04,0,1e-04,1e-04,1e-04,1,1,60,60,10000,0,0,200,200,5421.38,100,20000,1,"Reconnaissance","OS_Fingerprint"
"3627877",1,1,60,1,0,0,0,0,0,0,1,0,60,0,0,0,0,100,100,0,100,0,1,"Reconnaissance","Service_Scan"
"3633051",1,2,120,1,0.001547,0.001547,0,0.001547,0.001547,0.001547,1,1,60,60,646.412415,0,0,200,200,1524.2,100,1292.82,1,"Reconnaissance","Service_Scan"
"3638492",6,1,92,4,0.000169,0.000169,0,0.000169,0.000169,0.000169,1,0,92,0,0,0,0,57,57,6730.77,57,5917.16,1,"Reconnaissance","Service_Scan"
"3581482",1,10,704,6,0.017177,0.017177,0,0.017177,0.017177,0.017177,6,4,418,286,523.956421,291.086914,174.652145,597,595,14.9709,95,4.51381,1,"Reconnaissance","OS_Fingerprint"
"3635517",1,2,120,1,0.003471,0.003471,0,0.003471,0.003471,0.003471,1,1,60,60,288.10141,0,0,195,195,554.494,100,576.203,1,"Reconnaissance","Service_Scan"
"3656958",6,1,60,4,0.000159,0.000159,0,0.000159,0.000159,0.000159,1,0,60,0,0,0,0,80,80,7459.9,80,6289.31,1,"Reconnaissance","Service_Scan"
"3620179",1,2,120,1,3e-05,3e-05,0,3e-05,3e-05,3e-05,1,1,60,60,33333.335938,0,0,200,200,5106.64,100,10132.7,1,"Reconnaissance","Service_Scan"
"3641418",6,1,60,4,0.000171,0.000171,0,0.000171,0.000171,0.000171,1,0,60,0,0,0,0,57,57,7784.12,57,5847.95,1,"Reconnaissance","Service_Scan"
"3609189",1,2,120,1,0,1.3e-05,1.3e-05,2.6e-05,0,2.6e-05,2,0,120,0,0,0,0,49,40,0,30,0,1,"Reconnaissance","Service_Scan"
"3635707",1,2,120,1,0.003937,0.003937,0,0.003937,0.003937,0.003937,1,1,60,60,254.000519,0,0,195,195,587.135,100,508.001,1,"Reconnaissance","Service_Scan"
"3579760",1,2,120,1,0.000102,0.000102,0,0.000102,0.000102,0.000102,1,1,60,60,9803.921875,0,0,200,200,17219.1,100,19607.8,1,"Reconnaissance","OS_Fingerprint"
"3617186",1,13,1113,6,0.199111,0.199111,0,0.199111,0.199111,0.199111,7,6,532,581,60.267891,30.133945,25.111622,1300,1300,65.5496,100,62.9508,1,"Reconnaissance","Service_Scan"
"3655794",6,1,60,4,6e-05,6e-05,0,6e-05,6e-05,6e-05,1,0,60,0,0,0,0,73,73,8801.96,73,16666.7,1,"Reconnaissance","Service_Scan"
"3645320",1,2,120,1,2.9e-05,2.9e-05,0,2.9e-05,2.9e-05,2.9e-05,1,1,60,60,34482.757812,0,0,200,200,16894.7,100,68965.5,1,"Reconnaissance","Service_Scan"
"3578962",1,2,120,1,2.9e-05,2.9e-05,0,2.9e-05,2.9e-05,2.9e-05,1,1,60,60,34482.757812,0,0,200,200,12879.1,100,68965.5,1,"Reconnaissance","OS_Fingerprint"
"3599310",1,10,1826,6,6.018247,0.005557,0.005416,0.011115,0.000142,0.010973,5,5,356,1470,1.495452,0.664645,0.664645,1001,715,4.03286,93,12.6614,1,"Reconnaissance","Service_Scan"
"3580533",1,2,120,1,0.000131,0.000131,0,0.000131,0.000131,0.000131,1,1,60,60,7633.588379,0,0,207,207,19320.5,100,15267.2,1,"Reconnaissance","OS_Fingerprint"
"3595276",1,2,120,1,9.5e-05,9.5e-05,0,9.5e-05,9.5e-05,9.5e-05,1,1,60,60,10526.31543,0,0,211,211,27009.7,100,21052.6,1,"Reconnaissance","OS_Fingerprint"
"3625677",1,3,180,1,0.005854,0.005854,0,0.005854,0.005854,0.005854,2,1,120,60,341.646759,170.82338,0,317,317,544.278,100,512.47,1,"Reconnaissance","Service_Scan"
"3583446",1,2,120,1,0.001022,0.001022,0,0.001022,0.001022,0.001022,1,1,60,60,978.473572,0,0,197,197,1065.21,100,1956.95,1,"Reconnaissance","OS_Fingerprint"
"3623107",1,2,120,1,3.9e-05,3.9e-05,0,3.9e-05,3.9e-05,3.9e-05,1,1,60,60,25641.027344,0,0,198,200,43824.7,99,33060.6,1,"Reconnaissance","Service_Scan"
"3637085",1,2,120,1,0.003972,0.003972,0,0.003972,0.003972,0.003972,1,1,60,60,251.762344,0,0,196,196,651.516,100,503.525,1,"Reconnaissance","Service_Scan"
"3615362",1,13,1113,6,0.197734,0.197734,0,0.197734,0.197734,0.197734,7,6,532,581,60.687592,30.343796,25.286497,1300,1300,65.6318,100,65.5622,1,"Reconnaissance","Service_Scan"
"3654933",1,2,120,1,0.000788,0.000788,0,0.000788,0.000788,0.000788,1,1,60,60,1269.035522,0,0,153,114,4.28125,96,3.84904,1,"Reconnaissance","Service_Scan"
"3613743",1,8,579,6,0.107129,0.107129,0,0.107129,0.107129,0.107129,5,3,338,241,65.341782,37.338161,18.669081,1340,1340,15.4472,100,30.9634,1,"Reconnaissance","Service_Scan"
"3663392",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,10937.5,58,12345.7,1,"Reconnaissance","Service_Scan"
"3629741",2,3,180,1,0.003205,0.003205,0,0.003205,0.003205,0.003205,2,1,120,60,624.024963,312.012482,0,361,361,939.011,100,936.037,1,"Reconnaissance","Service_Scan"
"3648880",1,1,74,3,0,0,0,0,0,0,1,0,74,0,0,0,0,204,204,55.1904,100,0,1,"Reconnaissance","Service_Scan"
"3660734",6,1,60,4,0.00011,0.00011,0,0.00011,0.00011,0.00011,1,0,60,0,0,0,0,58,58,7894.74,58,18181.8,1,"Reconnaissance","Service_Scan"
"3592578",1,2,120,1,0.000304,0.000304,0,0.000304,0.000304,0.000304,1,1,60,60,3289.473877,0,0,385,385,4907.88,100,6578.95,1,"Reconnaissance","OS_Fingerprint"
"3587314",1,2,120,1,5.3e-05,5.3e-05,0,5.3e-05,5.3e-05,5.3e-05,1,1,60,60,18867.923828,0,0,200,200,39358.6,100,37735.8,1,"Reconnaissance","OS_Fingerprint"
"3614671",1,13,1113,6,0.20164,0.20164,0,0.20164,0.20164,0.20164,7,6,532,581,59.512005,29.756002,24.796667,2280,2280,51.7874,100,54.068,1,"Reconnaissance","Service_Scan"
"3650461",1,2,134,1,0.000756,0.000756,0,0.000756,0.000756,0.000756,1,1,74,60,1322.751343,0,0,208,208,25.2256,100,2645.5,1,"Reconnaissance","Service_Scan"
"3598366",1,2,120,1,8.7e-05,8.7e-05,0,8.7e-05,8.7e-05,8.7e-05,1,1,60,60,11494.25293,0,0,211,211,14517.7,100,22988.5,1,"Reconnaissance","Service_Scan"
"3647188",1,2,134,1,0.000983,0.000983,0,0.000983,0.000983,0.000983,1,1,74,60,1017.293945,0,0,204,204,48.8403,100,2034.59,1,"Reconnaissance","Service_Scan"
"3628428",1,1,60,3,0,0,0,0,0,0,1,0,60,0,0,0,0,186,186,698.823,100,0,1,"Reconnaissance","Service_Scan"
"3635024",1,2,120,1,0.003267,0.003267,0,0.003267,0.003267,0.003267,1,1,60,60,306.091217,0,0,196,196,743.856,100,612.182,1,"Reconnaissance","Service_Scan"
"3598903",1,2,120,1,0.000317,0.000317,0,0.000317,0.000317,0.000317,1,1,60,60,3154.574219,0,0,200,200,12558.9,100,6309.15,1,"Reconnaissance","Service_Scan"
"3578637",1,2,120,1,0.000198,0.000198,0,0.000198,0.000198,0.000198,1,1,60,60,5050.505371,0,0,201,201,5536.73,100,10101,1,"Reconnaissance","OS_Fingerprint"
"3655700",6,1,60,4,0.000197,0.000197,0,0.000197,0.000197,0.000197,1,0,60,0,0,0,0,72,72,7431.87,72,10152.3,1,"Reconnaissance","Service_Scan"
"3577534",1,2,120,1,2e-05,2e-05,0,2e-05,2e-05,2e-05,1,1,60,60,50000,0,0,195,204,21416.8,96,1e+05,1,"Reconnaissance","OS_Fingerprint"
"3589715",1,2,120,1,4.3e-05,4.3e-05,0,4.3e-05,4.3e-05,4.3e-05,1,1,60,60,23255.814453,0,0,200,200,40000,100,46511.6,1,"Reconnaissance","OS_Fingerprint"
"3654889",1,2,120,1,0.003919,0.003919,0,0.003919,0.003919,0.003919,1,1,60,60,255.167145,0,0,198,198,153.102,100,510.334,1,"Reconnaissance","Service_Scan"
"3646873",1,2,134,1,0.000654,0.000654,0,0.000654,0.000654,0.000654,1,1,74,60,1529.052002,0,0,140,200,3498.08,70,3058.1,1,"Reconnaissance","Service_Scan"
"3612502",1,47,40083,6,0.93049,0.93049,0,0.93049,0.93049,0.93049,24,23,19100,20983,49.436317,24.718159,23.643456,1002,1002,31.9356,100,21.4396,1,"Reconnaissance","Service_Scan"
"3630027",1,2,120,1,0.001317,0.001317,0,0.001317,0.001317,0.001317,1,1,60,60,759.301453,0,0,210,210,1657.93,100,1518.6,1,"Reconnaissance","Service_Scan"
"3596275",1,2,120,1,8.3e-05,8.3e-05,0,8.3e-05,8.3e-05,8.3e-05,1,1,60,60,12048.193359,0,0,241,245,42.326,98,24096.4,1,"Reconnaissance","Service_Scan"
"3646275",1,2,120,1,9.6e-05,9.6e-05,0,9.6e-05,9.6e-05,9.6e-05,1,1,60,60,10416.666016,0,0,200,200,7040.52,100,20833.3,1,"Reconnaissance","Service_Scan"
"3646645",1,2,120,1,6.1e-05,6.1e-05,0,6.1e-05,6.1e-05,6.1e-05,1,1,60,60,16393.443359,0,0,200,200,19964.1,100,32786.9,1,"Reconnaissance","Service_Scan"
"3618250",1,13,1113,6,0.197884,0.197884,0,0.197884,0.197884,0.197884,7,6,532,581,60.64159,30.320795,25.267328,1303,1303,65.4549,100,62.5054,1,"Reconnaissance","Service_Scan"
"3603036",6,1,60,4,1.4e-05,1.4e-05,0,1.4e-05,1.4e-05,1.4e-05,1,0,60,0,0,0,0,56,56,27343.8,56,71428.6,1,"Reconnaissance","Service_Scan"
"3586917",1,2,120,1,0.000189,0.000189,0,0.000189,0.000189,0.000189,1,1,60,60,5291.005371,0,0,177,177,18167.7,100,10582,1,"Reconnaissance","OS_Fingerprint"
"3593667",1,2,120,1,0.001569,0.001569,0,0.001569,0.001569,0.001569,1,1,60,60,637.348633,0,0,211,211,2505.85,100,1274.7,1,"Reconnaissance","OS_Fingerprint"
"3625670",1,4,240,1,0.005993,0.005993,0,0.005993,0.005993,0.005993,2,2,120,120,500.583984,166.861328,166.861328,317,317,544.278,100,667.445,1,"Reconnaissance","Service_Scan"
"3597184",1,2,120,1,9.9e-05,9.9e-05,0,9.9e-05,9.9e-05,9.9e-05,1,1,60,60,10101.010742,0,0,178,200,38107.5,89,20202,1,"Reconnaissance","Service_Scan"
"3579730",1,2,120,1,0.000208,0.000208,0,0.000208,0.000208,0.000208,1,1,60,60,4807.692383,0,0,200,200,17219.1,100,9615.38,1,"Reconnaissance","OS_Fingerprint"
"3618396",1,13,1113,6,0.199367,0.199367,0,0.199367,0.199367,0.199367,7,6,532,581,60.190502,30.095251,25.079376,1300,1300,65.4877,100,65.5767,1,"Reconnaissance","Service_Scan"
"3620808",1,2,120,1,8.2e-05,8.2e-05,0,8.2e-05,8.2e-05,8.2e-05,1,1,60,60,12195.12207,0,0,198,200,32242.3,99,34250.1,1,"Reconnaissance","Service_Scan"
